time (s),v("/Freq" ?result "tran") (FF),v("/VcoOut" ?result "tran") (V),v("/VcoVin" ?result "tran") (V)
828.5E-3,2.156E3,-809.1E-3,657.0E-3
828.5E-3,2.156E3,-891.0E-3,657.0E-3
828.5E-3,2.156E3,-951.1E-3,657.0E-3
828.5E-3,2.156E3,-987.7E-3,657.1E-3
828.5E-3,2.156E3,-1.000,657.1E-3
828.6E-3,2.156E3,-987.7E-3,657.1E-3
828.6E-3,2.156E3,-951.0E-3,657.1E-3
828.6E-3,2.156E3,-891.0E-3,657.2E-3
828.6E-3,2.156E3,-809.0E-3,657.2E-3
828.6E-3,2.156E3,-707.1E-3,657.2E-3
828.6E-3,2.156E3,-587.7E-3,657.2E-3
828.6E-3,2.156E3,-453.9E-3,657.2E-3
828.6E-3,2.156E3,-308.9E-3,657.3E-3
828.6E-3,2.156E3,-156.4E-3,657.3E-3
828.7E-3,2.157E3,83.50E-6,657.3E-3
828.7E-3,2.157E3,156.5E-3,657.3E-3
828.7E-3,2.157E3,309.1E-3,657.4E-3
828.7E-3,2.157E3,454.1E-3,657.4E-3
828.7E-3,2.157E3,587.9E-3,657.4E-3
828.7E-3,2.157E3,707.2E-3,657.4E-3
828.7E-3,2.157E3,809.1E-3,657.5E-3
828.7E-3,2.157E3,891.0E-3,657.5E-3
828.7E-3,2.157E3,951.1E-3,657.5E-3
828.8E-3,2.157E3,987.7E-3,657.5E-3
828.8E-3,2.157E3,1.000,657.5E-3
828.8E-3,2.157E3,987.7E-3,657.6E-3
828.8E-3,2.157E3,951.0E-3,657.6E-3
828.8E-3,2.157E3,891.0E-3,657.6E-3
828.8E-3,2.157E3,809.0E-3,657.6E-3
828.8E-3,2.157E3,707.0E-3,657.7E-3
828.8E-3,2.157E3,587.7E-3,657.7E-3
828.9E-3,2.157E3,453.9E-3,657.7E-3
828.9E-3,2.157E3,308.9E-3,657.7E-3
828.9E-3,2.157E3,156.3E-3,657.8E-3
828.9E-3,2.157E3,-100.4E-6,657.8E-3
828.9E-3,2.157E3,-156.5E-3,657.8E-3
828.9E-3,2.157E3,-309.1E-3,657.8E-3
828.9E-3,2.157E3,-454.1E-3,657.8E-3
828.9E-3,2.157E3,-587.9E-3,657.9E-3
828.9E-3,2.157E3,-707.2E-3,657.9E-3
829.0E-3,2.157E3,-809.1E-3,657.9E-3
829.0E-3,2.157E3,-891.1E-3,657.9E-3
829.0E-3,2.157E3,-951.1E-3,658.0E-3
829.0E-3,2.157E3,-987.7E-3,658.0E-3
829.0E-3,2.157E3,-1.000,658.0E-3
829.0E-3,2.157E3,-987.7E-3,658.0E-3
829.0E-3,2.157E3,-951.0E-3,658.1E-3
829.0E-3,2.157E3,-891.0E-3,658.1E-3
829.1E-3,2.157E3,-809.0E-3,658.1E-3
829.1E-3,2.157E3,-707.0E-3,658.1E-3
829.1E-3,2.157E3,-587.7E-3,658.1E-3
829.1E-3,2.157E3,-453.9E-3,658.2E-3
829.1E-3,2.157E3,-308.9E-3,658.2E-3
829.1E-3,2.157E3,-156.3E-3,658.2E-3
829.1E-3,2.158E3,49.72E-6,658.2E-3
829.1E-3,2.158E3,156.5E-3,658.3E-3
829.1E-3,2.158E3,309.1E-3,658.3E-3
829.2E-3,2.158E3,454.0E-3,658.3E-3
829.2E-3,2.158E3,587.8E-3,658.3E-3
829.2E-3,2.158E3,707.1E-3,658.4E-3
829.2E-3,2.158E3,809.0E-3,658.4E-3
829.2E-3,2.158E3,891.0E-3,658.4E-3
829.2E-3,2.158E3,951.1E-3,658.4E-3
829.2E-3,2.158E3,987.7E-3,658.4E-3
829.2E-3,2.158E3,1.000,658.5E-3
829.2E-3,2.158E3,987.7E-3,658.5E-3
829.3E-3,2.158E3,951.0E-3,658.5E-3
829.3E-3,2.158E3,891.0E-3,658.5E-3
829.3E-3,2.158E3,809.0E-3,658.6E-3
829.3E-3,2.158E3,707.1E-3,658.6E-3
829.3E-3,2.158E3,587.7E-3,658.6E-3
829.3E-3,2.158E3,453.9E-3,658.6E-3
829.3E-3,2.158E3,309.0E-3,658.7E-3
829.3E-3,2.158E3,156.4E-3,658.7E-3
829.4E-3,2.158E3,-66.58E-6,658.7E-3
829.4E-3,2.158E3,-156.5E-3,658.7E-3
829.4E-3,2.158E3,-309.1E-3,658.7E-3
829.4E-3,2.158E3,-454.1E-3,658.8E-3
829.4E-3,2.158E3,-587.8E-3,658.8E-3
829.4E-3,2.158E3,-707.2E-3,658.8E-3
829.4E-3,2.158E3,-809.1E-3,658.8E-3
829.4E-3,2.158E3,-891.0E-3,658.9E-3
829.4E-3,2.158E3,-951.1E-3,658.9E-3
829.5E-3,2.158E3,-987.7E-3,658.9E-3
829.5E-3,2.158E3,-1.000,658.9E-3
829.5E-3,2.158E3,-987.7E-3,659.0E-3
829.5E-3,2.158E3,-951.0E-3,659.0E-3
829.5E-3,2.158E3,-891.0E-3,659.0E-3
829.5E-3,2.158E3,-809.0E-3,659.0E-3
829.5E-3,2.158E3,-707.1E-3,659.1E-3
829.5E-3,2.158E3,-587.7E-3,659.1E-3
829.5E-3,2.158E3,-453.9E-3,659.1E-3
829.6E-3,2.158E3,-308.9E-3,659.1E-3
829.6E-3,2.158E3,-156.4E-3,659.1E-3
829.6E-3,2.159E3,83.42E-6,659.2E-3
829.6E-3,2.159E3,156.5E-3,659.2E-3
829.6E-3,2.159E3,309.1E-3,659.2E-3
829.6E-3,2.159E3,454.1E-3,659.2E-3
829.6E-3,2.159E3,587.9E-3,659.3E-3
829.6E-3,2.159E3,707.2E-3,659.3E-3
829.7E-3,2.159E3,809.1E-3,659.3E-3
829.7E-3,2.159E3,891.0E-3,659.3E-3
829.7E-3,2.159E3,951.1E-3,659.4E-3
829.7E-3,2.159E3,987.7E-3,659.4E-3
829.7E-3,2.159E3,1.000,659.4E-3
829.7E-3,2.159E3,987.7E-3,659.4E-3
829.7E-3,2.159E3,951.0E-3,659.4E-3
829.7E-3,2.159E3,891.0E-3,659.5E-3
829.7E-3,2.159E3,809.0E-3,659.5E-3
829.8E-3,2.159E3,707.0E-3,659.5E-3
829.8E-3,2.159E3,587.7E-3,659.5E-3
829.8E-3,2.159E3,453.9E-3,659.6E-3
829.8E-3,2.159E3,308.9E-3,659.6E-3
829.8E-3,2.159E3,156.3E-3,659.6E-3
829.8E-3,2.159E3,-100.3E-6,659.6E-3
829.8E-3,2.159E3,-156.5E-3,659.7E-3
829.8E-3,2.159E3,-309.1E-3,659.7E-3
829.8E-3,2.159E3,-454.1E-3,659.7E-3
829.9E-3,2.159E3,-587.9E-3,659.7E-3
829.9E-3,2.159E3,-707.2E-3,659.7E-3
829.9E-3,2.159E3,-809.1E-3,659.8E-3
829.9E-3,2.159E3,-891.1E-3,659.8E-3
829.9E-3,2.159E3,-951.1E-3,659.8E-3
829.9E-3,2.159E3,-987.7E-3,659.8E-3
829.9E-3,2.159E3,-1.000,659.9E-3
829.9E-3,2.159E3,-987.7E-3,659.9E-3
830.0E-3,2.159E3,-951.0E-3,659.9E-3
830.0E-3,2.159E3,-891.0E-3,659.9E-3
830.0E-3,2.159E3,-809.0E-3,660.0E-3
830.0E-3,2.159E3,-707.0E-3,660.0E-3
830.0E-3,2.159E3,-587.7E-3,660.0E-3
830.0E-3,2.159E3,-453.9E-3,660.0E-3
830.0E-3,2.159E3,-308.9E-3,660.0E-3
830.0E-3,2.159E3,-156.3E-3,660.1E-3
830.0E-3,2.160E3,49.72E-6,660.1E-3
830.1E-3,2.160E3,156.5E-3,660.1E-3
830.1E-3,2.160E3,309.1E-3,660.1E-3
830.1E-3,2.160E3,454.0E-3,660.2E-3
830.1E-3,2.160E3,587.8E-3,660.2E-3
830.1E-3,2.160E3,707.1E-3,660.2E-3
830.1E-3,2.160E3,809.0E-3,660.2E-3
830.1E-3,2.160E3,891.0E-3,660.3E-3
830.1E-3,2.160E3,951.1E-3,660.3E-3
830.2E-3,2.160E3,987.7E-3,660.3E-3
830.2E-3,2.160E3,1.000,660.3E-3
830.2E-3,2.160E3,987.7E-3,660.3E-3
830.2E-3,2.160E3,951.0E-3,660.4E-3
830.2E-3,2.160E3,891.0E-3,660.4E-3
830.2E-3,2.160E3,809.0E-3,660.4E-3
830.2E-3,2.160E3,707.1E-3,660.4E-3
830.2E-3,2.160E3,587.7E-3,660.5E-3
830.2E-3,2.160E3,453.9E-3,660.5E-3
830.3E-3,2.160E3,309.0E-3,660.5E-3
830.3E-3,2.160E3,156.4E-3,660.5E-3
830.3E-3,2.160E3,-66.56E-6,660.6E-3
830.3E-3,2.160E3,-156.5E-3,660.6E-3
830.3E-3,2.160E3,-309.1E-3,660.6E-3
830.3E-3,2.160E3,-454.1E-3,660.6E-3
830.3E-3,2.160E3,-587.8E-3,660.6E-3
830.3E-3,2.160E3,-707.2E-3,660.7E-3
830.3E-3,2.160E3,-809.1E-3,660.7E-3
830.4E-3,2.160E3,-891.0E-3,660.7E-3
830.4E-3,2.160E3,-951.1E-3,660.7E-3
830.4E-3,2.160E3,-987.7E-3,660.8E-3
830.4E-3,2.160E3,-1.000,660.8E-3
830.4E-3,2.160E3,-987.7E-3,660.8E-3
830.4E-3,2.160E3,-951.0E-3,660.8E-3
830.4E-3,2.160E3,-891.0E-3,660.9E-3
830.4E-3,2.160E3,-809.0E-3,660.9E-3
830.5E-3,2.160E3,-707.1E-3,660.9E-3
830.5E-3,2.160E3,-587.7E-3,660.9E-3
830.5E-3,2.160E3,-453.9E-3,660.9E-3
830.5E-3,2.160E3,-308.9E-3,661.0E-3
830.5E-3,2.160E3,-156.4E-3,661.0E-3
830.5E-3,2.161E3,83.38E-6,661.0E-3
830.5E-3,2.161E3,156.5E-3,661.0E-3
830.5E-3,2.161E3,309.1E-3,661.1E-3
830.5E-3,2.161E3,454.1E-3,661.1E-3
830.6E-3,2.161E3,587.9E-3,661.1E-3
830.6E-3,2.161E3,707.2E-3,661.1E-3
830.6E-3,2.161E3,809.1E-3,661.2E-3
830.6E-3,2.161E3,891.0E-3,661.2E-3
830.6E-3,2.161E3,951.1E-3,661.2E-3
830.6E-3,2.161E3,987.7E-3,661.2E-3
830.6E-3,2.161E3,1.000,661.2E-3
830.6E-3,2.161E3,987.7E-3,661.3E-3
830.6E-3,2.161E3,951.0E-3,661.3E-3
830.7E-3,2.161E3,891.0E-3,661.3E-3
830.7E-3,2.161E3,809.0E-3,661.3E-3
830.7E-3,2.161E3,707.0E-3,661.4E-3
830.7E-3,2.161E3,587.7E-3,661.4E-3
830.7E-3,2.161E3,453.9E-3,661.4E-3
830.7E-3,2.161E3,308.9E-3,661.4E-3
830.7E-3,2.161E3,156.3E-3,661.5E-3
830.7E-3,2.161E3,-100.2E-6,661.5E-3
830.8E-3,2.161E3,-156.5E-3,661.5E-3
830.8E-3,2.161E3,-309.1E-3,661.5E-3
830.8E-3,2.161E3,-454.1E-3,661.6E-3
830.8E-3,2.161E3,-587.9E-3,661.6E-3
830.8E-3,2.161E3,-707.2E-3,661.6E-3
830.8E-3,2.161E3,-809.1E-3,661.6E-3
830.8E-3,2.161E3,-891.1E-3,661.6E-3
830.8E-3,2.161E3,-951.1E-3,661.7E-3
830.8E-3,2.161E3,-987.7E-3,661.7E-3
830.9E-3,2.161E3,-1.000,661.7E-3
830.9E-3,2.161E3,-987.7E-3,661.7E-3
830.9E-3,2.161E3,-951.0E-3,661.8E-3
830.9E-3,2.161E3,-891.0E-3,661.8E-3
830.9E-3,2.161E3,-809.0E-3,661.8E-3
830.9E-3,2.161E3,-707.0E-3,661.8E-3
830.9E-3,2.161E3,-587.7E-3,661.9E-3
830.9E-3,2.161E3,-453.9E-3,661.9E-3
830.9E-3,2.161E3,-308.9E-3,661.9E-3
831.0E-3,2.161E3,-156.3E-3,661.9E-3
831.0E-3,2.161E3,49.72E-6,661.9E-3
831.0E-3,2.161E3,156.5E-3,662.0E-3
831.0E-3,2.161E3,309.1E-3,662.0E-3
831.0E-3,2.161E3,454.0E-3,662.0E-3
831.0E-3,2.161E3,587.8E-3,662.0E-3
831.0E-3,2.161E3,707.1E-3,662.1E-3
831.0E-3,2.161E3,809.0E-3,662.1E-3
831.1E-3,2.161E3,891.0E-3,662.1E-3
831.1E-3,2.161E3,951.1E-3,662.1E-3
831.1E-3,2.161E3,987.7E-3,662.2E-3
831.1E-3,2.161E3,1.000,662.2E-3
831.1E-3,2.161E3,987.7E-3,662.2E-3
831.1E-3,2.161E3,951.0E-3,662.2E-3
831.1E-3,2.161E3,891.0E-3,662.2E-3
831.1E-3,2.161E3,809.0E-3,662.3E-3
831.1E-3,2.161E3,707.1E-3,662.3E-3
831.2E-3,2.161E3,587.7E-3,662.3E-3
831.2E-3,2.161E3,453.9E-3,662.3E-3
831.2E-3,2.161E3,309.0E-3,662.4E-3
831.2E-3,2.161E3,156.4E-3,662.4E-3
831.2E-3,2.161E3,-66.51E-6,662.4E-3
831.2E-3,2.161E3,-156.5E-3,662.4E-3
831.2E-3,2.161E3,-309.1E-3,662.5E-3
831.2E-3,2.161E3,-454.1E-3,662.5E-3
831.2E-3,2.161E3,-587.8E-3,662.5E-3
831.3E-3,2.161E3,-707.2E-3,662.5E-3
831.3E-3,2.161E3,-809.1E-3,662.5E-3
831.3E-3,2.161E3,-891.0E-3,662.6E-3
831.3E-3,2.161E3,-951.1E-3,662.6E-3
831.3E-3,2.161E3,-987.7E-3,662.6E-3
831.3E-3,2.161E3,-1.000,662.6E-3
831.3E-3,2.161E3,-987.7E-3,662.7E-3
831.3E-3,2.161E3,-951.0E-3,662.7E-3
831.4E-3,2.161E3,-891.0E-3,662.7E-3
831.4E-3,2.161E3,-809.0E-3,662.7E-3
831.4E-3,2.161E3,-707.1E-3,662.8E-3
831.4E-3,2.161E3,-587.7E-3,662.8E-3
831.4E-3,2.161E3,-453.9E-3,662.8E-3
831.4E-3,2.161E3,-308.9E-3,662.8E-3
831.4E-3,2.161E3,-156.4E-3,662.8E-3
831.4E-3,2.162E3,83.31E-6,662.9E-3
831.4E-3,2.162E3,156.5E-3,662.9E-3
831.5E-3,2.162E3,309.1E-3,662.9E-3
831.5E-3,2.162E3,454.1E-3,662.9E-3
831.5E-3,2.162E3,587.9E-3,663.0E-3
831.5E-3,2.162E3,707.2E-3,663.0E-3
831.5E-3,2.162E3,809.1E-3,663.0E-3
831.5E-3,2.162E3,891.0E-3,663.0E-3
831.5E-3,2.162E3,951.1E-3,663.1E-3
831.5E-3,2.162E3,987.7E-3,663.1E-3
831.5E-3,2.162E3,1.000,663.1E-3
831.6E-3,2.162E3,987.7E-3,663.1E-3
831.6E-3,2.162E3,951.0E-3,663.1E-3
831.6E-3,2.162E3,891.0E-3,663.2E-3
831.6E-3,2.162E3,809.0E-3,663.2E-3
831.6E-3,2.162E3,707.0E-3,663.2E-3
831.6E-3,2.162E3,587.7E-3,663.2E-3
831.6E-3,2.162E3,453.9E-3,663.3E-3
831.6E-3,2.162E3,308.9E-3,663.3E-3
831.7E-3,2.162E3,156.3E-3,663.3E-3
831.7E-3,2.162E3,-100.1E-6,663.3E-3
831.7E-3,2.162E3,-156.5E-3,663.4E-3
831.7E-3,2.162E3,-309.1E-3,663.4E-3
831.7E-3,2.162E3,-454.1E-3,663.4E-3
831.7E-3,2.162E3,-587.9E-3,663.4E-3
831.7E-3,2.162E3,-707.2E-3,663.4E-3
831.7E-3,2.162E3,-809.1E-3,663.5E-3
831.7E-3,2.162E3,-891.1E-3,663.5E-3
831.8E-3,2.162E3,-951.1E-3,663.5E-3
831.8E-3,2.162E3,-987.7E-3,663.5E-3
831.8E-3,2.162E3,-1.000,663.6E-3
831.8E-3,2.162E3,-987.7E-3,663.6E-3
831.8E-3,2.162E3,-951.0E-3,663.6E-3
831.8E-3,2.162E3,-891.0E-3,663.6E-3
831.8E-3,2.162E3,-809.0E-3,663.7E-3
831.8E-3,2.162E3,-707.0E-3,663.7E-3
831.9E-3,2.162E3,-587.7E-3,663.7E-3
831.9E-3,2.162E3,-453.9E-3,663.7E-3
831.9E-3,2.162E3,-308.9E-3,663.7E-3
831.9E-3,2.162E3,-156.3E-3,663.8E-3
831.9E-3,2.163E3,49.72E-6,663.8E-3
831.9E-3,2.163E3,156.5E-3,663.8E-3
831.9E-3,2.163E3,309.1E-3,663.8E-3
831.9E-3,2.163E3,454.0E-3,663.9E-3
831.9E-3,2.163E3,587.8E-3,663.9E-3
832.0E-3,2.163E3,707.1E-3,663.9E-3
832.0E-3,2.163E3,809.0E-3,663.9E-3
832.0E-3,2.163E3,891.0E-3,664.0E-3
832.0E-3,2.163E3,951.1E-3,664.0E-3
832.0E-3,2.163E3,987.7E-3,664.0E-3
832.0E-3,2.163E3,1.000,664.0E-3
832.0E-3,2.163E3,987.7E-3,664.0E-3
832.0E-3,2.163E3,951.0E-3,664.1E-3
832.0E-3,2.163E3,891.0E-3,664.1E-3
832.1E-3,2.163E3,809.0E-3,664.1E-3
832.1E-3,2.163E3,707.1E-3,664.1E-3
832.1E-3,2.163E3,587.7E-3,664.2E-3
832.1E-3,2.163E3,453.9E-3,664.2E-3
832.1E-3,2.163E3,309.0E-3,664.2E-3
832.1E-3,2.163E3,156.4E-3,664.2E-3
832.1E-3,2.163E3,-66.48E-6,664.3E-3
832.1E-3,2.163E3,-156.5E-3,664.3E-3
832.2E-3,2.163E3,-309.1E-3,664.3E-3
832.2E-3,2.163E3,-454.1E-3,664.3E-3
832.2E-3,2.163E3,-587.8E-3,664.3E-3
832.2E-3,2.163E3,-707.2E-3,664.4E-3
832.2E-3,2.163E3,-809.1E-3,664.4E-3
832.2E-3,2.163E3,-891.0E-3,664.4E-3
832.2E-3,2.163E3,-951.1E-3,664.4E-3
832.2E-3,2.163E3,-987.7E-3,664.5E-3
832.2E-3,2.163E3,-1.000,664.5E-3
832.3E-3,2.163E3,-987.7E-3,664.5E-3
832.3E-3,2.163E3,-951.0E-3,664.5E-3
832.3E-3,2.163E3,-891.0E-3,664.6E-3
832.3E-3,2.163E3,-809.0E-3,664.6E-3
832.3E-3,2.163E3,-707.1E-3,664.6E-3
832.3E-3,2.163E3,-587.7E-3,664.6E-3
832.3E-3,2.163E3,-453.9E-3,664.6E-3
832.3E-3,2.163E3,-308.9E-3,664.7E-3
832.3E-3,2.163E3,-156.4E-3,664.7E-3
832.4E-3,2.164E3,83.24E-6,664.7E-3
832.4E-3,2.164E3,156.5E-3,664.7E-3
832.4E-3,2.164E3,309.1E-3,664.8E-3
832.4E-3,2.164E3,454.1E-3,664.8E-3
832.4E-3,2.164E3,587.9E-3,664.8E-3
832.4E-3,2.164E3,707.2E-3,664.8E-3
832.4E-3,2.164E3,809.1E-3,664.9E-3
832.4E-3,2.164E3,891.0E-3,664.9E-3
832.5E-3,2.164E3,951.1E-3,664.9E-3
832.5E-3,2.164E3,987.7E-3,664.9E-3
832.5E-3,2.164E3,1.000,664.9E-3
832.5E-3,2.164E3,987.7E-3,665.0E-3
832.5E-3,2.164E3,951.0E-3,665.0E-3
832.5E-3,2.164E3,891.0E-3,665.0E-3
832.5E-3,2.164E3,809.0E-3,665.0E-3
832.5E-3,2.164E3,707.0E-3,665.1E-3
832.5E-3,2.164E3,587.7E-3,665.1E-3
832.6E-3,2.164E3,453.9E-3,665.1E-3
832.6E-3,2.164E3,308.9E-3,665.1E-3
832.6E-3,2.164E3,156.3E-3,665.2E-3
832.6E-3,2.164E3,-99.99E-6,665.2E-3
832.6E-3,2.164E3,-156.5E-3,665.2E-3
832.6E-3,2.164E3,-309.1E-3,665.2E-3
832.6E-3,2.164E3,-454.1E-3,665.2E-3
832.6E-3,2.164E3,-587.9E-3,665.3E-3
832.6E-3,2.164E3,-707.2E-3,665.3E-3
832.7E-3,2.164E3,-809.1E-3,665.3E-3
832.7E-3,2.164E3,-891.1E-3,665.3E-3
832.7E-3,2.164E3,-951.1E-3,665.4E-3
832.7E-3,2.164E3,-987.7E-3,665.4E-3
832.7E-3,2.164E3,-1.000,665.4E-3
832.7E-3,2.164E3,-987.7E-3,665.4E-3
832.7E-3,2.164E3,-951.0E-3,665.5E-3
832.7E-3,2.164E3,-891.0E-3,665.5E-3
832.8E-3,2.164E3,-809.0E-3,665.5E-3
832.8E-3,2.164E3,-707.0E-3,665.5E-3
832.8E-3,2.164E3,-587.7E-3,665.5E-3
832.8E-3,2.164E3,-453.9E-3,665.6E-3
832.8E-3,2.164E3,-308.9E-3,665.6E-3
832.8E-3,2.164E3,-156.3E-3,665.6E-3
832.8E-3,2.165E3,49.73E-6,665.6E-3
832.8E-3,2.165E3,156.5E-3,665.7E-3
832.8E-3,2.165E3,309.1E-3,665.7E-3
832.9E-3,2.165E3,454.0E-3,665.7E-3
832.9E-3,2.165E3,587.8E-3,665.7E-3
832.9E-3,2.165E3,707.1E-3,665.8E-3
832.9E-3,2.165E3,809.0E-3,665.8E-3
832.9E-3,2.165E3,891.0E-3,665.8E-3
832.9E-3,2.165E3,951.1E-3,665.8E-3
832.9E-3,2.165E3,987.7E-3,665.8E-3
832.9E-3,2.165E3,1.000,665.9E-3
832.9E-3,2.165E3,987.7E-3,665.9E-3
833.0E-3,2.165E3,951.0E-3,665.9E-3
833.0E-3,2.165E3,891.0E-3,665.9E-3
833.0E-3,2.165E3,809.0E-3,666.0E-3
833.0E-3,2.165E3,707.1E-3,666.0E-3
833.0E-3,2.165E3,587.7E-3,666.0E-3
833.0E-3,2.165E3,453.9E-3,666.0E-3
833.0E-3,2.165E3,309.0E-3,666.1E-3
833.0E-3,2.165E3,156.4E-3,666.1E-3
833.1E-3,2.165E3,-66.46E-6,666.1E-3
833.1E-3,2.165E3,-156.5E-3,666.1E-3
833.1E-3,2.165E3,-309.1E-3,666.1E-3
833.1E-3,2.165E3,-454.1E-3,666.2E-3
833.1E-3,2.165E3,-587.8E-3,666.2E-3
833.1E-3,2.165E3,-707.2E-3,666.2E-3
833.1E-3,2.165E3,-809.1E-3,666.2E-3
833.1E-3,2.165E3,-891.0E-3,666.3E-3
833.1E-3,2.165E3,-951.1E-3,666.3E-3
833.2E-3,2.165E3,-987.7E-3,666.3E-3
833.2E-3,2.165E3,-1.000,666.3E-3
833.2E-3,2.165E3,-987.7E-3,666.4E-3
833.2E-3,2.165E3,-951.0E-3,666.4E-3
833.2E-3,2.165E3,-891.0E-3,666.4E-3
833.2E-3,2.165E3,-809.0E-3,666.4E-3
833.2E-3,2.165E3,-707.1E-3,666.4E-3
833.2E-3,2.165E3,-587.7E-3,666.5E-3
833.2E-3,2.165E3,-453.9E-3,666.5E-3
833.3E-3,2.165E3,-308.9E-3,666.5E-3
833.3E-3,2.165E3,-156.4E-3,666.5E-3
833.3E-3,2.166E3,83.19E-6,666.6E-3
833.3E-3,2.166E3,156.5E-3,666.6E-3
833.3E-3,2.166E3,309.1E-3,666.6E-3
833.3E-3,2.166E3,454.1E-3,666.6E-3
833.3E-3,2.166E3,587.9E-3,666.7E-3
833.3E-3,2.166E3,707.2E-3,666.7E-3
833.4E-3,2.166E3,809.1E-3,666.7E-3
833.4E-3,2.166E3,891.0E-3,666.7E-3
833.4E-3,2.166E3,951.1E-3,666.7E-3
833.4E-3,2.166E3,987.7E-3,666.8E-3
833.4E-3,2.166E3,1.000,666.8E-3
833.4E-3,2.166E3,987.7E-3,666.8E-3
833.4E-3,2.166E3,951.0E-3,666.8E-3
833.4E-3,2.166E3,891.0E-3,666.9E-3
833.4E-3,2.166E3,809.0E-3,666.9E-3
833.5E-3,2.166E3,707.0E-3,666.9E-3
833.5E-3,2.166E3,587.7E-3,666.9E-3
833.5E-3,2.166E3,453.9E-3,667.0E-3
833.5E-3,2.166E3,308.9E-3,667.0E-3
833.5E-3,2.166E3,156.3E-3,667.0E-3
833.5E-3,2.166E3,-99.92E-6,667.0E-3
833.5E-3,2.166E3,-156.5E-3,667.0E-3
833.5E-3,2.166E3,-309.1E-3,667.1E-3
833.5E-3,2.166E3,-454.1E-3,667.1E-3
833.6E-3,2.166E3,-587.9E-3,667.1E-3
833.6E-3,2.166E3,-707.2E-3,667.1E-3
833.6E-3,2.166E3,-809.1E-3,667.2E-3
833.6E-3,2.166E3,-891.1E-3,667.2E-3
833.6E-3,2.166E3,-951.1E-3,667.2E-3
833.6E-3,2.166E3,-987.7E-3,667.2E-3
833.6E-3,2.166E3,-1.000,667.3E-3
833.6E-3,2.166E3,-987.7E-3,667.3E-3
833.7E-3,2.166E3,-951.0E-3,667.3E-3
833.7E-3,2.166E3,-891.0E-3,667.3E-3
833.7E-3,2.166E3,-809.0E-3,667.3E-3
833.7E-3,2.166E3,-707.0E-3,667.4E-3
833.7E-3,2.166E3,-587.7E-3,667.4E-3
833.7E-3,2.166E3,-453.9E-3,667.4E-3
833.7E-3,2.166E3,-308.9E-3,667.4E-3
833.7E-3,2.166E3,-156.3E-3,667.5E-3
833.7E-3,2.167E3,49.73E-6,667.5E-3
833.8E-3,2.167E3,156.5E-3,667.5E-3
833.8E-3,2.167E3,309.1E-3,667.5E-3
833.8E-3,2.167E3,454.0E-3,667.6E-3
833.8E-3,2.167E3,587.8E-3,667.6E-3
833.8E-3,2.167E3,707.1E-3,667.6E-3
833.8E-3,2.167E3,809.0E-3,667.6E-3
833.8E-3,2.167E3,891.0E-3,667.6E-3
833.8E-3,2.167E3,951.1E-3,667.7E-3
833.8E-3,2.167E3,987.7E-3,667.7E-3
833.9E-3,2.167E3,1.000,667.7E-3
833.9E-3,2.167E3,987.7E-3,667.7E-3
833.9E-3,2.167E3,951.0E-3,667.8E-3
833.9E-3,2.167E3,891.0E-3,667.8E-3
833.9E-3,2.167E3,809.0E-3,667.8E-3
833.9E-3,2.167E3,707.1E-3,667.8E-3
833.9E-3,2.167E3,587.7E-3,667.9E-3
833.9E-3,2.167E3,453.9E-3,667.9E-3
834.0E-3,2.167E3,309.0E-3,667.9E-3
834.0E-3,2.167E3,156.4E-3,667.9E-3
834.0E-3,2.167E3,-66.44E-6,667.9E-3
834.0E-3,2.167E3,-156.5E-3,668.0E-3
834.0E-3,2.167E3,-309.1E-3,668.0E-3
834.0E-3,2.167E3,-454.1E-3,668.0E-3
834.0E-3,2.167E3,-587.8E-3,668.0E-3
834.0E-3,2.167E3,-707.2E-3,668.1E-3
834.0E-3,2.167E3,-809.1E-3,668.1E-3
834.1E-3,2.167E3,-891.0E-3,668.1E-3
834.1E-3,2.167E3,-951.1E-3,668.1E-3
834.1E-3,2.167E3,-987.7E-3,668.2E-3
834.1E-3,2.167E3,-1.000,668.2E-3
834.1E-3,2.167E3,-987.7E-3,668.2E-3
834.1E-3,2.167E3,-951.0E-3,668.2E-3
834.1E-3,2.167E3,-891.0E-3,668.2E-3
834.1E-3,2.167E3,-809.0E-3,668.3E-3
834.1E-3,2.167E3,-707.1E-3,668.3E-3
834.2E-3,2.167E3,-587.7E-3,668.3E-3
834.2E-3,2.167E3,-453.9E-3,668.3E-3
834.2E-3,2.167E3,-308.9E-3,668.4E-3
834.2E-3,2.167E3,-156.4E-3,668.4E-3
834.2E-3,2.168E3,83.14E-6,668.4E-3
834.2E-3,2.168E3,156.5E-3,668.4E-3
834.2E-3,2.168E3,309.1E-3,668.5E-3
834.2E-3,2.168E3,454.1E-3,668.5E-3
834.3E-3,2.168E3,587.9E-3,668.5E-3
834.3E-3,2.168E3,707.2E-3,668.5E-3
834.3E-3,2.168E3,809.1E-3,668.5E-3
834.3E-3,2.168E3,891.0E-3,668.6E-3
834.3E-3,2.168E3,951.1E-3,668.6E-3
834.3E-3,2.168E3,987.7E-3,668.6E-3
834.3E-3,2.168E3,1.000,668.6E-3
834.3E-3,2.168E3,987.7E-3,668.7E-3
834.3E-3,2.168E3,951.0E-3,668.7E-3
834.4E-3,2.168E3,891.0E-3,668.7E-3
834.4E-3,2.168E3,809.0E-3,668.7E-3
